date,product_id,store_id,quantity,price,promotion_flag
2024-06-04,P027,S02,48,391.14,1
2024-06-04,P027,S03,19,420.38,0
2024-06-04,P027,S04,38,53.08,0
2024-06-04,P027,S05,40,300.71,0
2024-06-04,P027,S06,11,344.41,0
2024-06-04,P027,S07,25,231.37,0
2024-06-04,P027,S08,26,368.65,0
2024-06-04,P027,S09,42,232.91,0
2024-06-04,P027,S10,22,472.16,0
2024-06-04,P028,S01,30,152.04,0
2024-06-04,P028,S02,45,23.78,0
2024-06-04,P028,S03,43,396.05,0
2024-06-04,P028,S04,29,25.26,0
2024-06-04,P028,S05,43,152.29,1
2024-06-04,P028,S06,44,466.16,0
2024-06-04,P028,S07,60,412.05,1
2024-06-04,P028,S08,35,334.76,0
2024-06-04,P028,S09,14,29.44,0
2024-06-04,P028,S10,35,264.37,0
2024-06-04,P029,S01,50,220.49,0
2024-06-04,P029,S02,7,215.26,0
2024-06-04,P029,S03,17,158.94,0
2024-06-04,P029,S04,22,351.9,0
2024-06-04,P029,S05,52,144.73,1
2024-06-04,P029,S06,53,107.32,0
2024-06-04,P029,S07,40,240.97,0
2024-06-04,P029,S08,14,430.93,0
2024-06-04,P029,S09,47,58.66,0
2024-06-04,P029,S10,37,427.51,0
2024-06-04,P030,S01,44,341.6,0
2024-06-04,P030,S02,28,404.36,0
2024-06-04,P030,S03,43,132.4,0
2024-06-04,P030,S04,46,407.4,0
2024-06-04,P030,S05,22,308.37,0
2024-06-04,P030,S06,20,217.76,0
2024-06-04,P030,S07,19,335.15,0
2024-06-04,P030,S08,34,293.8,0
2024-06-04,P030,S09,21,100.4,0
2024-06-04,P030,S10,33,208.47,0
2024-06-04,P031,S01,57,51.17,0
2024-06-04,P031,S02,45,289.66,0
2024-06-04,P031,S03,20,297.35,0
2024-06-04,P031,S04,10,432.04,1
2024-06-04,P031,S05,19,401.16,0
2024-06-04,P031,S06,38,209.67,0
2024-06-04,P031,S07,62,52.42,1
2024-06-04,P031,S08,26,315.85,0
2024-06-04,P031,S09,36,297.62,0
2024-06-04,P031,S10,40,406.98,1
2024-06-04,P032,S01,7,58.8,0
2024-06-04,P032,S02,34,107.78,0
2024-06-04,P032,S03,59,152.75,0
2024-06-04,P032,S04,16,307.93,0
2024-06-04,P032,S05,59,161.33,0
2024-06-04,P032,S06,36,434.13,0
2024-06-04,P032,S07,30,285.8,0
2024-06-04,P032,S08,45,398.36,0
2024-06-04,P032,S09,42,456.61,0
2024-06-04,P032,S10,56,230.64,0
2024-06-04,P033,S01,18,372.7,0
2024-06-04,P033,S02,36,217.57,0
2024-06-04,P033,S03,50,163.99,0
2024-06-04,P033,S04,13,342.59,0
2024-06-04,P033,S05,25,34.71,0
2024-06-04,P033,S06,25,242.68,0
2024-06-04,P033,S07,13,186.77,0
2024-06-04,P033,S08,45,39.14,0
2024-06-04,P033,S09,28,146.13,0
2024-06-04,P033,S10,24,385.5,1
2024-06-04,P034,S01,42,197.93,0
2024-06-04,P034,S02,18,375.84,0
2024-06-04,P034,S03,14,325.97,0
2024-06-04,P034,S04,41,393.36,0
2024-06-04,P034,S05,38,318.74,0
2024-06-04,P034,S06,70,315.79,1
2024-06-04,P034,S07,14,450.38,0
2024-06-04,P034,S08,19,93.24,0
2024-06-04,P034,S09,17,454.59,0
2024-06-04,P034,S10,36,199.02,0
2024-06-04,P035,S01,39,363.36,0
2024-06-04,P035,S02,29,187.54,0
2024-06-04,P035,S03,65,394.71,1
2024-06-04,P035,S04,27,345.37,0
2024-06-04,P035,S05,58,108.34,0
2024-06-04,P035,S06,42,470.54,0
2024-06-04,P035,S07,10,458.72,0
2024-06-04,P035,S08,29,64.71,0
2024-06-04,P035,S09,10,394.96,0
2024-06-04,P035,S10,39,439.09,0
2024-06-04,P036,S01,6,305.66,0
2024-06-04,P036,S02,63,141.12,1
2024-06-04,P036,S03,15,286.86,0
2024-06-04,P036,S04,26,57.89,0
2024-06-04,P036,S05,26,264.18,0
2024-06-04,P036,S06,34,283.55,0
2024-06-04,P036,S07,40,167.87,0
2024-06-04,P036,S08,37,401.1,0
2024-06-04,P036,S09,25,155.83,0
2024-06-04,P036,S10,19,270.18,0
2024-06-04,P037,S01,20,28.16,0
2024-06-04,P037,S02,18,178.63,0
2024-06-04,P037,S03,38,38.88,0
2024-06-04,P037,S04,50,334.99,0
2024-06-04,P037,S05,17,447.11,1
2024-06-04,P037,S06,36,338.14,0
2024-06-04,P037,S07,25,457.6,0
2024-06-04,P037,S08,21,486.66,0
2024-06-04,P037,S09,29,323.37,0
2024-06-04,P037,S10,55,358.59,0
2024-06-04,P038,S01,36,109.02,0
2024-06-04,P038,S02,23,341.24,0
2024-06-04,P038,S03,11,135.59,1
2024-06-04,P038,S04,21,463.18,0
2024-06-04,P038,S05,10,115.69,0
2024-06-04,P038,S06,49,49.39,0
2024-06-04,P038,S07,40,145.21,0
2024-06-04,P038,S08,35,382.99,0
2024-06-04,P038,S09,54,231.93,1
2024-06-04,P038,S10,17,436.76,0
2024-06-04,P039,S01,11,137.68,0
2024-06-04,P039,S02,13,393.91,0
2024-06-04,P039,S03,33,76.52,0
2024-06-04,P039,S04,20,419.07,0
2024-06-04,P039,S05,25,318.52,0
2024-06-04,P039,S06,9,256.09,0
2024-06-04,P039,S07,48,391.18,0
2024-06-04,P039,S08,36,473.1,0
2024-06-04,P039,S09,43,383.03,0
2024-06-04,P039,S10,16,494.81,0
2024-06-04,P040,S01,22,375.31,0
2024-06-04,P040,S02,30,318.95,0
2024-06-04,P040,S03,23,462.21,0
2024-06-04,P040,S04,20,256.46,0
2024-06-04,P040,S05,41,152.75,1
2024-06-04,P040,S06,19,426.39,0
2024-06-04,P040,S07,15,29.53,0
2024-06-04,P040,S08,33,440.07,1
2024-06-04,P040,S09,43,152.29,0
2024-06-04,P040,S10,46,227.87,1
2024-06-04,P041,S01,29,392.14,0
2024-06-04,P041,S02,27,136.31,1
2024-06-04,P041,S03,16,212.8,1
2024-06-04,P041,S04,21,87.71,0
2024-06-04,P041,S05,45,261.26,0
2024-06-04,P041,S06,20,466.43,0
2024-06-04,P041,S07,32,311.81,0
2024-06-04,P041,S08,37,413.42,0
2024-06-04,P041,S09,22,307.13,0
2024-06-04,P041,S10,31,216.25,0
2024-06-04,P042,S01,30,85.52,0
2024-06-04,P042,S02,39,65.85,0
2024-06-04,P042,S03,24,115.77,0
2024-06-04,P042,S04,5,237.28,0
2024-06-04,P042,S05,40,102.46,1
2024-06-04,P042,S06,8,409.23,0
2024-06-04,P042,S07,14,38.25,0
2024-06-04,P042,S08,32,292.88,0
2024-06-04,P042,S09,17,480.96,0
2024-06-04,P042,S10,11,499.24,0
2024-06-04,P043,S01,44,208.72,0
2024-06-04,P043,S02,12,498.51,0
2024-06-04,P043,S03,28,316.26,0
2024-06-04,P043,S04,35,208.95,0
2024-06-04,P043,S05,12,159.27,1
2024-06-04,P043,S06,36,483.03,0
2024-06-04,P043,S07,21,365.72,0
2024-06-04,P043,S08,59,305.45,0
2024-06-04,P043,S09,17,446.73,0
2024-06-04,P043,S10,25,384.22,0
2024-06-04,P044,S01,13,35.15,0
2024-06-04,P044,S02,43,360.98,0
2024-06-04,P044,S03,39,336.52,0
2024-06-04,P044,S04,19,301.04,0
2024-06-04,P044,S05,35,321.89,0
2024-06-04,P044,S06,37,335.32,0
2024-06-04,P044,S07,46,90.11,0
2024-06-04,P044,S08,23,133.9,1
2024-06-04,P044,S09,30,297.66,0
2024-06-04,P044,S10,30,80.81,0
2024-06-04,P045,S01,41,68.11,0
2024-06-04,P045,S02,50,234.44,0
2024-06-04,P045,S03,46,443.76,0
2024-06-04,P045,S04,35,38.05,0
2024-06-04,P045,S05,19,111.15,0
2024-06-04,P045,S06,19,75.3,0
2024-06-04,P045,S07,11,320.36,0
2024-06-04,P045,S08,30,83.12,0
2024-06-04,P045,S09,43,263.47,1
2024-06-04,P045,S10,29,422.12,0
2024-06-04,P046,S01,12,136.31,0
2024-06-04,P046,S02,27,132.85,0
2024-06-04,P046,S03,6,451.42,0
2024-06-04,P046,S04,34,370.72,0
2024-06-04,P046,S05,25,295.13,0
2024-06-04,P046,S06,23,440.67,1
2024-06-04,P046,S07,35,389.04,0
2024-06-04,P046,S08,22,20.97,1
2024-06-04,P046,S09,45,451.12,0
2024-06-04,P046,S10,12,304.4,0
2024-06-04,P047,S01,20,491.49,0
2024-06-04,P047,S02,16,406.78,0
2024-06-04,P047,S03,35,335.33,0
2024-06-04,P047,S04,45,229.25,1
2024-06-04,P047,S05,22,65.74,1
2024-06-04,P047,S06,19,360.17,1
2024-06-04,P047,S07,31,446.88,0
2024-06-04,P047,S08,45,251.27,0
2024-06-04,P047,S09,21,200.35,0
2024-06-04,P047,S10,30,140.12,0
2024-06-04,P048,S01,35,403.23,0
2024-06-04,P048,S02,31,280.23,0
2024-06-04,P048,S03,14,416.96,0
2024-06-04,P048,S04,53,268.33,0
2024-06-04,P048,S05,21,71.71,0
2024-06-04,P048,S06,30,365.87,0
2024-06-04,P048,S07,14,496.39,0
2024-06-04,P048,S08,21,297.38,0
2024-06-04,P048,S09,15,146.79,0
2024-06-04,P048,S10,14,254.99,0
2024-06-04,P049,S01,41,456.04,0
2024-06-04,P049,S02,39,265.69,0
2024-06-04,P049,S03,26,400.07,0
2024-06-04,P049,S04,15,471.8,0
2024-06-04,P049,S05,43,300.7,1
2024-06-04,P049,S06,49,95.31,0
2024-06-04,P049,S07,28,396.43,0
2024-06-04,P049,S08,33,245.84,0
2024-06-04,P049,S09,47,246.23,0
2024-06-04,P049,S10,33,376.83,1
2024-06-04,P050,S01,35,357.25,0
2024-06-04,P050,S02,27,371.36,1
2024-06-04,P050,S03,20,196.03,0
2024-06-04,P050,S04,36,417.1,0
2024-06-04,P050,S05,29,411.89,0
2024-06-04,P050,S06,10,254.09,0
2024-06-04,P050,S07,33,273.66,0
2024-06-04,P050,S08,30,253.38,0
2024-06-04,P050,S09,24,211.33,1
2024-06-04,P050,S10,17,37.93,0
2024-06-04,P051,S01,17,161.94,0
2024-06-04,P051,S02,44,131.62,0
2024-06-04,P051,S03,22,145.48,0
2024-06-04,P051,S04,26,316.66,1
2024-06-04,P051,S05,19,409.97,0
2024-06-04,P051,S06,40,433.11,0
2024-06-04,P051,S07,6,222.64,0
2024-06-04,P051,S08,28,68.39,0
2024-06-04,P051,S09,21,417.42,0
2024-06-04,P051,S10,24,60.44,0
2024-06-04,P052,S01,26,211.62,0
2024-06-04,P052,S02,56,53.34,0
2024-06-04,P052,S03,11,357.43,0
2024-06-04,P052,S04,33,56.61,0
2024-06-04,P052,S05,39,303.61,0
2024-06-04,P052,S06,16,248.38,0
2024-06-04,P052,S07,56,37.94,0
2024-06-04,P052,S08,47,438.88,0
2024-06-04,P052,S09,19,208.51,1
2024-06-04,P052,S10,25,254.07,0
2024-06-04,P053,S01,10,115.04,0
2024-06-04,P053,S02,24,371.62,0
2024-06-04,P053,S03,23,180.71,0
2024-06-04,P053,S04,16,229.71,0
2024-06-04,P053,S05,19,282.52,0
2024-06-04,P053,S06,40,446.06,0
2024-06-04,P053,S07,36,248.7,1
2024-06-04,P053,S08,73,387.79,1
2024-06-04,P053,S09,27,224.02,0
2024-06-04,P053,S10,26,185.66,0
2024-06-04,P054,S01,46,357.66,0
2024-06-04,P054,S02,29,488.34,0
2024-06-04,P054,S03,41,351.67,0
2024-06-04,P054,S04,8,467.03,0
2024-06-04,P054,S05,21,54.24,0
2024-06-04,P054,S06,47,176.19,0
2024-06-04,P054,S07,35,345.3,0
2024-06-04,P054,S08,11,111.97,0
2024-06-04,P054,S09,40,105.95,0
2024-06-04,P054,S10,10,379.97,0
2024-06-04,P055,S01,12,226.6,0
2024-06-04,P055,S02,8,377.52,0
2024-06-04,P055,S03,55,97.74,1
2024-06-04,P055,S04,19,95.09,1
2024-06-04,P055,S05,22,82.26,1
2024-06-04,P055,S06,9,379.95,0
2024-06-04,P055,S07,40,218.45,0
2024-06-04,P055,S08,21,53.96,0
2024-06-04,P055,S09,22,172.6,0
2024-06-04,P055,S10,14,379.79,0
2024-06-04,P056,S01,28,370.48,0
2024-06-04,P056,S02,44,198.44,0
2024-06-04,P056,S03,22,384.01,0
2024-06-04,P056,S04,15,332.04,0
2024-06-04,P056,S05,23,494.13,0
2024-06-04,P056,S06,23,467.71,0
2024-06-04,P056,S07,24,376.79,0
2024-06-04,P056,S08,7,250.82,0
2024-06-04,P056,S09,6,58.08,0
2024-06-04,P056,S10,38,85.47,0
2024-06-04,P057,S01,52,123.69,1
2024-06-04,P057,S02,28,412.35,0
2024-06-04,P057,S03,34,395.57,0
2024-06-04,P057,S04,51,35.89,0
2024-06-04,P057,S05,59,93.38,1
2024-06-04,P057,S06,25,30.77,0
2024-06-04,P057,S07,43,261.67,0
2024-06-04,P057,S08,13,390.31,0
2024-06-04,P057,S09,22,260.62,0
2024-06-04,P057,S10,21,240.06,0
2024-06-04,P058,S01,48,215.59,0
2024-06-04,P058,S02,22,419.97,0
2024-06-04,P058,S03,21,328.4,0
2024-06-04,P058,S04,25,428.57,1
2024-06-04,P058,S05,30,167.0,0
2024-06-04,P058,S06,28,470.69,0
2024-06-04,P058,S07,22,222.21,1
2024-06-04,P058,S08,19,264.05,0
2024-06-04,P058,S09,21,24.45,0
2024-06-04,P058,S10,35,452.47,0
2024-06-04,P059,S01,24,451.85,0
2024-06-04,P059,S02,36,455.8,0
2024-06-04,P059,S03,15,342.28,0
2024-06-04,P059,S04,56,428.18,1
2024-06-04,P059,S05,35,407.33,0
2024-06-04,P059,S06,38,393.44,0
2024-06-04,P059,S07,21,437.91,0
2024-06-04,P059,S08,46,434.12,0
2024-06-04,P059,S09,20,437.93,0
2024-06-04,P059,S10,17,408.38,0
2024-06-04,P060,S01,40,248.08,1
2024-06-04,P060,S02,18,108.85,0
2024-06-04,P060,S03,9,124.01,0
2024-06-04,P060,S04,28,401.24,0
2024-06-04,P060,S05,37,498.85,0
2024-06-04,P060,S06,15,245.62,1
2024-06-04,P060,S07,44,293.54,0
2024-06-04,P060,S08,46,282.13,0
2024-06-04,P060,S09,40,86.38,0
2024-06-04,P060,S10,39,109.79,0
2024-06-05,P001,S01,31,355.03,0
2024-06-05,P001,S02,9,68.9,0
2024-06-05,P001,S03,27,354.92,0
2024-06-05,P001,S04,41,476.43,0
2024-06-05,P001,S05,17,110.43,0
2024-06-05,P001,S06,42,191.81,0
2024-06-05,P001,S07,41,178.73,0
2024-06-05,P001,S08,14,262.24,0
2024-06-05,P001,S09,40,428.68,0
2024-06-05,P001,S10,26,315.99,0
2024-06-05,P002,S01,20,399.0,0
2024-06-05,P002,S02,10,373.9,0
2024-06-05,P002,S03,47,118.3,0
2024-06-05,P002,S04,16,186.76,0
2024-06-05,P002,S05,21,374.65,0
2024-06-05,P002,S06,27,149.46,0
2024-06-05,P002,S07,8,310.23,0
2024-06-05,P002,S08,13,365.91,0
2024-06-05,P002,S09,25,134.18,0
2024-06-05,P002,S10,25,164.86,0
2024-06-05,P003,S01,28,54.02,0
2024-06-05,P003,S02,51,492.07,0
2024-06-05,P003,S03,12,418.71,0
2024-06-05,P003,S04,31,276.3,0
2024-06-05,P003,S05,61,138.46,0
2024-06-05,P003,S06,39,94.97,0
2024-06-05,P003,S07,24,419.99,0
2024-06-05,P003,S08,25,46.84,0
2024-06-05,P003,S09,24,224.82,0
2024-06-05,P003,S10,40,185.9,0
2024-06-05,P004,S01,27,297.55,1
2024-06-05,P004,S02,8,212.37,0
2024-06-05,P004,S03,29,441.58,0
2024-06-05,P004,S04,50,195.81,0
2024-06-05,P004,S05,12,493.04,0
2024-06-05,P004,S06,52,346.93,0
2024-06-05,P004,S07,26,179.41,0
2024-06-05,P004,S08,35,296.04,0
2024-06-05,P004,S09,26,125.41,0
2024-06-05,P004,S10,26,273.59,0
2024-06-05,P005,S01,43,447.35,0
2024-06-05,P005,S02,34,277.44,0
2024-06-05,P005,S03,39,105.02,0
2024-06-05,P005,S04,29,497.88,0
2024-06-05,P005,S05,20,375.29,0
2024-06-05,P005,S06,32,165.05,0
2024-06-05,P005,S07,50,85.01,0
2024-06-05,P005,S08,27,476.51,0
2024-06-05,P005,S09,18,61.4,1
2024-06-05,P005,S10,18,238.0,0
2024-06-05,P006,S01,37,352.48,0
2024-06-05,P006,S02,28,306.56,0
2024-06-05,P006,S03,32,400.73,0
2024-06-05,P006,S04,26,54.46,0
2024-06-05,P006,S05,54,182.71,0
2024-06-05,P006,S06,23,419.39,0
2024-06-05,P006,S07,14,288.78,0
2024-06-05,P006,S08,45,378.13,0
2024-06-05,P006,S09,33,482.53,0
2024-06-05,P006,S10,14,346.7,0
2024-06-05,P007,S01,8,168.34,0
2024-06-05,P007,S02,24,255.53,0
2024-06-05,P007,S03,14,186.64,0
2024-06-05,P007,S04,56,430.11,1
2024-06-05,P007,S05,8,156.47,1
2024-06-05,P007,S06,37,388.88,0
2024-06-05,P007,S07,45,260.94,0
2024-06-05,P007,S08,47,381.23,0
2024-06-05,P007,S09,11,231.21,0
2024-06-05,P007,S10,33,154.76,1
2024-06-05,P008,S01,32,283.85,0
2024-06-05,P008,S02,32,397.6,0
2024-06-05,P008,S03,46,334.43,0
2024-06-05,P008,S04,13,400.85,0
2024-06-05,P008,S05,30,275.29,0
2024-06-05,P008,S06,58,277.54,1
2024-06-05,P008,S07,11,203.74,0
2024-06-05,P008,S08,21,64.53,0
2024-06-05,P008,S09,27,177.07,0
2024-06-05,P008,S10,16,50.22,0
2024-06-05,P009,S01,13,191.02,0
2024-06-05,P009,S02,37,295.99,0
2024-06-05,P009,S03,9,407.95,0
2024-06-05,P009,S04,18,258.44,0
2024-06-05,P009,S05,16,83.7,0
2024-06-05,P009,S06,9,156.11,0
2024-06-05,P009,S07,29,158.04,0
2024-06-05,P009,S08,29,163.28,0
2024-06-05,P009,S09,34,179.18,0
2024-06-05,P009,S10,40,119.93,0
2024-06-05,P010,S01,26,463.4,0
2024-06-05,P010,S02,25,76.37,0
2024-06-05,P010,S03,18,318.97,0
2024-06-05,P010,S04,15,219.49,1
2024-06-05,P010,S05,10,436.06,0
2024-06-05,P010,S06,27,444.98,0
2024-06-05,P010,S07,81,412.55,1
2024-06-05,P010,S08,14,443.78,0
2024-06-05,P010,S09,26,186.57,0
2024-06-05,P010,S10,36,397.16,0
2024-06-05,P011,S01,29,247.53,0
2024-06-05,P011,S02,16,77.43,0
2024-06-05,P011,S03,18,74.53,0
2024-06-05,P011,S04,49,170.57,0
2024-06-05,P011,S05,15,414.48,0
2024-06-05,P011,S06,36,22.45,0
2024-06-05,P011,S07,11,251.9,0
2024-06-05,P011,S08,28,462.15,0
2024-06-05,P011,S09,32,190.71,0
2024-06-05,P011,S10,22,456.81,0
2024-06-05,P012,S01,40,383.03,1
2024-06-05,P012,S02,41,287.56,0
2024-06-05,P012,S03,26,56.22,1
2024-06-05,P012,S04,41,56.97,0
2024-06-05,P012,S05,37,475.43,0
2024-06-05,P012,S06,33,71.63,0
2024-06-05,P012,S07,25,492.02,0
2024-06-05,P012,S08,18,309.74,0
2024-06-05,P012,S09,34,493.11,0
2024-06-05,P012,S10,37,465.28,0
2024-06-05,P013,S01,27,439.56,0
2024-06-05,P013,S02,10,336.54,0
2024-06-05,P013,S03,24,325.54,0
2024-06-05,P013,S04,24,88.77,0
2024-06-05,P013,S05,22,230.54,0
2024-06-05,P013,S06,38,209.37,0
2024-06-05,P013,S07,15,224.4,0
2024-06-05,P013,S08,23,181.19,0
2024-06-05,P013,S09,41,295.43,0
2024-06-05,P013,S10,43,96.13,0
2024-06-05,P014,S01,28,82.5,0
2024-06-05,P014,S02,26,254.97,0
2024-06-05,P014,S03,38,496.67,0
2024-06-05,P014,S04,35,473.51,0
2024-06-05,P014,S05,17,317.71,1
2024-06-05,P014,S06,36,269.11,0
2024-06-05,P014,S07,49,372.97,0
2024-06-05,P014,S08,27,458.42,0
2024-06-05,P014,S09,56,227.34,1
2024-06-05,P014,S10,18,390.37,0
2024-06-05,P015,S01,37,195.82,0
2024-06-05,P015,S02,30,431.71,1
2024-06-05,P015,S03,14,25.92,0
2024-06-05,P015,S04,21,189.74,0
2024-06-05,P015,S05,28,262.34,0
2024-06-05,P015,S06,53,489.89,0
2024-06-05,P015,S07,58,387.33,0
2024-06-05,P015,S08,20,177.25,0
2024-06-05,P015,S09,51,316.48,0
2024-06-05,P015,S10,23,260.73,0
2024-06-05,P016,S01,11,272.73,0
2024-06-05,P016,S02,66,39.86,0
2024-06-05,P016,S03,37,246.08,0
2024-06-05,P016,S04,33,291.49,0
2024-06-05,P016,S05,44,39.11,0
2024-06-05,P016,S06,38,288.88,0
2024-06-05,P016,S07,36,375.22,0
2024-06-05,P016,S08,20,307.47,0
2024-06-05,P016,S09,34,392.73,0
2024-06-05,P016,S10,38,137.06,0
2024-06-05,P017,S01,18,204.6,0
2024-06-05,P017,S02,23,387.6,0
2024-06-05,P017,S03,50,369.41,0
2024-06-05,P017,S04,12,231.53,0
2024-06-05,P017,S05,9,439.78,0
2024-06-05,P017,S06,33,137.03,0
2024-06-05,P017,S07,34,57.69,0
2024-06-05,P017,S08,15,389.29,0
2024-06-05,P017,S09,49,379.9,0
2024-06-05,P017,S10,28,408.41,0
2024-06-05,P018,S01,28,89.72,0
2024-06-05,P018,S02,36,344.2,0
2024-06-05,P018,S03,49,260.47,0
2024-06-05,P018,S04,36,428.75,0
2024-06-05,P018,S05,42,363.63,0
2024-06-05,P018,S06,33,261.05,1
2024-06-05,P018,S07,50,378.62,0
2024-06-05,P018,S08,40,187.15,0
2024-06-05,P018,S09,41,368.08,0
2024-06-05,P018,S10,13,497.52,0
2024-06-05,P019,S01,38,410.27,0
2024-06-05,P019,S02,43,161.83,0
2024-06-05,P019,S03,37,48.06,1
2024-06-05,P019,S04,36,231.5,0
2024-06-05,P019,S05,23,255.56,0
2024-06-05,P019,S06,30,388.88,0
2024-06-05,P019,S07,23,368.3,0
2024-06-05,P019,S08,39,234.48,0
2024-06-05,P019,S09,30,403.84,0
2024-06-05,P019,S10,14,277.17,0
2024-06-05,P020,S01,18,344.61,0
2024-06-05,P020,S02,30,414.39,0
2024-06-05,P020,S03,16,107.26,0
2024-06-05,P020,S04,16,154.46,0
2024-06-05,P020,S05,34,289.39,0
2024-06-05,P020,S06,27,122.79,0
2024-06-05,P020,S07,6,499.07,0
2024-06-05,P020,S08,12,84.51,0
2024-06-05,P020,S09,43,228.3,1
2024-06-05,P020,S10,28,227.8,0
2024-06-05,P021,S01,24,333.13,0
2024-06-05,P021,S02,26,227.2,0
2024-06-05,P021,S03,40,188.24,0
2024-06-05,P021,S04,46,137.95,1
2024-06-05,P021,S05,48,304.34,0
2024-06-05,P021,S06,41,382.33,0
2024-06-05,P021,S07,24,173.27,0
2024-06-05,P021,S08,46,142.15,1
2024-06-05,P021,S09,79,303.43,1
2024-06-05,P021,S10,26,162.8,0
2024-06-05,P022,S01,30,408.9,0
2024-06-05,P022,S02,25,299.25,0
2024-06-05,P022,S03,11,494.72,0
2024-06-05,P022,S04,35,345.78,0
2024-06-05,P022,S05,50,148.38,0
2024-06-05,P022,S06,52,296.95,1
2024-06-05,P022,S07,41,207.26,0
2024-06-05,P022,S08,49,143.98,0
2024-06-05,P022,S09,12,316.3,0
2024-06-05,P022,S10,43,314.01,0
2024-06-05,P023,S01,34,71.13,0
2024-06-05,P023,S02,17,55.2,1
2024-06-05,P023,S03,40,137.77,0
2024-06-05,P023,S04,15,410.46,0
2024-06-05,P023,S05,26,194.84,0
2024-06-05,P023,S06,14,254.64,0
2024-06-05,P023,S07,45,487.77,0
2024-06-05,P023,S08,25,387.35,0
2024-06-05,P023,S09,30,406.3,0
2024-06-05,P023,S10,38,478.07,0
2024-06-05,P024,S01,43,292.33,0
2024-06-05,P024,S02,17,265.49,0
2024-06-05,P024,S03,46,139.11,0
2024-06-05,P024,S04,33,179.27,0
2024-06-05,P024,S05,47,448.1,0
2024-06-05,P024,S06,20,164.38,0
2024-06-05,P024,S07,12,213.15,0
2024-06-05,P024,S08,16,406.82,0
2024-06-05,P024,S09,29,271.05,1
2024-06-05,P024,S10,10,362.08,0
2024-06-05,P025,S01,21,326.97,0
2024-06-05,P025,S02,33,473.72,0
2024-06-05,P025,S03,65,375.53,1
2024-06-05,P025,S04,28,406.36,0
2024-06-05,P025,S05,52,295.09,0
2024-06-05,P025,S06,53,147.41,0
2024-06-05,P025,S07,40,196.58,0
2024-06-05,P025,S08,13,301.01,0
2024-06-05,P025,S09,34,345.44,0
2024-06-05,P025,S10,39,439.13,0
2024-06-05,P026,S01,9,231.36,0
2024-06-05,P026,S02,32,239.46,0
2024-06-05,P026,S03,53,232.97,1
2024-06-05,P026,S04,23,355.17,0
2024-06-05,P026,S05,16,490.76,0
2024-06-05,P026,S06,37,493.98,0
2024-06-05,P026,S07,14,347.69,0
2024-06-05,P026,S08,42,350.02,0
2024-06-05,P026,S09,18,439.27,0
2024-06-05,P026,S10,39,174.89,0
2024-06-05,P027,S01,24,162.75,0
2024-06-05,P027,S02,9,473.97,0
2024-06-05,P027,S03,51,487.4,0
2024-06-05,P027,S04,15,196.83,1
2024-06-05,P027,S05,28,247.0,0
2024-06-05,P027,S06,23,127.33,0
2024-06-05,P027,S07,23,47.01,0
2024-06-05,P027,S08,64,281.51,1
2024-06-05,P027,S09,48,58.8,0
2024-06-05,P027,S10,19,474.9,0
2024-06-05,P028,S01,26,339.06,0
2024-06-05,P028,S02,9,62.31,0
2024-06-05,P028,S03,18,246.26,0
2024-06-05,P028,S04,32,234.55,0
2024-06-05,P028,S05,44,129.79,0
2024-06-05,P028,S06,34,334.29,0
2024-06-05,P028,S07,21,149.79,0
2024-06-05,P028,S08,11,265.88,0
2024-06-05,P028,S09,17,178.0,0
2024-06-05,P028,S10,43,174.32,0
2024-06-05,P029,S01,20,68.03,0
2024-06-05,P029,S02,38,76.41,0
2024-06-05,P029,S03,26,484.36,0
2024-06-05,P029,S04,36,372.3,0
2024-06-05,P029,S05,10,117.81,0
2024-06-05,P029,S06,17,235.61,0
2024-06-05,P029,S07,41,426.31,0
2024-06-05,P029,S08,43,236.78,0
2024-06-05,P029,S09,18,401.08,0
2024-06-05,P029,S10,46,306.2,0
2024-06-05,P030,S01,17,341.0,0
2024-06-05,P030,S02,45,354.46,0
2024-06-05,P030,S03,34,369.53,0
2024-06-05,P030,S04,64,68.92,1
2024-06-05,P030,S05,34,33.73,0
2024-06-05,P030,S06,43,336.64,0
2024-06-05,P030,S07,11,133.15,0
2024-06-05,P030,S08,40,48.79,1
2024-06-05,P030,S09,36,494.23,0
2024-06-05,P030,S10,37,360.88,0
2024-06-05,P031,S01,28,372.86,1
2024-06-05,P031,S02,14,411.59,0
2024-06-05,P031,S03,39,329.0,0
2024-06-05,P031,S04,35,440.53,0
2024-06-05,P031,S05,20,129.71,0
2024-06-05,P031,S06,12,38.53,0
2024-06-05,P031,S07,46,192.6,0
2024-06-05,P031,S08,20,140.28,0
2024-06-05,P031,S09,53,449.2,1
2024-06-05,P031,S10,38,345.88,1
2024-06-05,P032,S01,46,208.18,0
2024-06-05,P032,S02,33,484.46,0
2024-06-05,P032,S03,11,432.52,0
2024-06-05,P032,S04,27,365.36,0
2024-06-05,P032,S05,39,191.45,0
2024-06-05,P032,S06,46,345.92,0
2024-06-05,P032,S07,17,390.68,0
2024-06-05,P032,S08,4,401.42,0
2024-06-05,P032,S09,12,483.96,0
2024-06-05,P032,S10,31,40.65,0
2024-06-05,P033,S01,14,42.92,0
2024-06-05,P033,S02,37,481.68,0
2024-06-05,P033,S03,51,378.41,0
2024-06-05,P033,S04,33,239.14,0
2024-06-05,P033,S05,25,395.14,0
2024-06-05,P033,S06,13,69.65,0
